id,source_2,trn,registry,cutoff,source_3
tri08639,NA,IRCT20150902023864N2,IRCT,3,ictrp
tri08640,NA,IRCT20210102049912N1,IRCT,3,ictrp
tri08641,NA,IRCT20201212049681N1,IRCT,3,ictrp
tri08642,NA,IRCT20150711023153N2,IRCT,3,ictrp
tri08643,NA,IRCT20210123050116N1,IRCT,3,ictrp
tri08644,NA,IRCT20111224008507N4,IRCT,3,ictrp
tri08645,NA,IRCT20140810018754N12,IRCT,3,ictrp
tri08646,NA,IRCT20210203050233N1,IRCT,3,ictrp
tri08647,NA,IRCT20210202050219N1,IRCT,3,ictrp
tri08648,NA,IRCT20210204050238N1,IRCT,3,ictrp
tri08649,NA,IRCT20111224008507N5,IRCT,3,ictrp
tri08650,NA,IRCT20210218050404N1,IRCT,3,ictrp
tri08651,NA,IRCT20180728040617N3,IRCT,3,ictrp
tri08652,NA,IRCT20200405046958N2,IRCT,3,ictrp
tri08653,NA,IRCT20160808029264N10,IRCT,3,ictrp
tri08654,NA,IRCT20210223050466N1,IRCT,3,ictrp
tri08655,NA,IRCT20201124049480N1,IRCT,3,ictrp
tri08656,NA,IRCT20210301050536N1,IRCT,3,ictrp
tri08657,NA,IRCT20210213050344N1,IRCT,3,ictrp
tri08658,NA,IRCT20180226038870N1,IRCT,3,ictrp
tri08659,NA,IRCT20201202049568N3,IRCT,3,ictrp
tri08660,NA,IRCT20200329046892N2,IRCT,3,ictrp
tri08661,NA,IRCT20200413047063N2,IRCT,3,ictrp
tri08662,NA,IRCT20201202049567N3,IRCT,3,ictrp
tri08663,NA,IRCT20200527047581N2,IRCT,3,ictrp
tri08664,NA,IRCT20201202049567N2,IRCT,3,ictrp
tri08665,NA,IRCT20210302050555N1,IRCT,3,ictrp
tri08666,NA,IRCT20180721040538N1,IRCT,3,ictrp
tri08667,NA,IRCT20180619040147N6,IRCT,3,ictrp
tri08668,NA,IRCT20210311050671N1,IRCT,3,ictrp
tri08669,NA,IRCT20171219037964N4,IRCT,3,ictrp
tri08670,NA,IRCT20180302038915N1,IRCT,3,ictrp
tri08671,NA,IRCT20151226025699N5,IRCT,3,ictrp
tri08672,NA,IRCT20131129015584N4,IRCT,3,ictrp
tri08673,NA,IRCT20190303042889N1,IRCT,3,ictrp
tri08674,NA,IRCT20210324050760N1,IRCT,3,ictrp
tri08675,NA,IRCT20200329046892N3,IRCT,3,ictrp
tri08676,NA,IRCT20201214049709N2,IRCT,3,ictrp
tri08677,NA,IRCT20111210008348N51,IRCT,3,ictrp
tri08678,NA,IRCT20210325050769N1,IRCT,3,ictrp
tri08679,NA,ChiCTR2100042401,ChiCTR,3,ictrp
tri08680,NA,ChiCTR2100042375,ChiCTR,3,ictrp
tri08681,NA,ChiCTR2100042374,ChiCTR,3,ictrp
tri08682,NA,CTRI/2021/02/031451,CTRI,3,ictrp
tri08683,NA,CTRI/2021/02/031430,CTRI,3,ictrp
tri08684,NA,CTRI/2021/02/031479,CTRI,3,ictrp
tri08685,NA,CTRI/2021/02/031484,CTRI,3,ictrp
tri08686,NA,CTRI/2021/02/031472,CTRI,3,ictrp
tri08687,NA,CTRI/2021/02/031520,CTRI,3,ictrp
tri08688,NA,CTRI/2021/02/031523,CTRI,3,ictrp
tri08689,NA,CTRI/2021/02/031521,CTRI,3,ictrp
tri08690,NA,CTRI/2021/02/031570,CTRI,3,ictrp
tri08691,NA,CTRI/2021/02/031541,CTRI,3,ictrp
tri08692,NA,CTRI/2021/02/031566,CTRI,3,ictrp
tri08693,NA,CTRI/2021/02/031547,CTRI,3,ictrp
tri08694,NA,CTRI/2021/02/031543,CTRI,3,ictrp
tri08695,NA,CTRI/2021/02/031554,CTRI,3,ictrp
tri08696,NA,CTRI/2021/02/031545,CTRI,3,ictrp
tri08697,NA,CTRI/2021/03/031616,CTRI,3,ictrp
tri08698,NA,CTRI/2021/03/031615,CTRI,3,ictrp
tri08699,NA,CTRI/2021/03/031614,CTRI,3,ictrp
tri08700,NA,CTRI/2021/03/031617,CTRI,3,ictrp
tri08701,NA,CTRI/2021/03/031663,CTRI,3,ictrp
tri08702,NA,CTRI/2021/03/031665,CTRI,3,ictrp
tri08703,NA,CTRI/2021/03/031668,CTRI,3,ictrp
tri08704,NA,CTRI/2021/03/031664,CTRI,3,ictrp
tri08705,NA,CTRI/2021/03/031667,CTRI,3,ictrp
tri08706,NA,CTRI/2021/03/031666,CTRI,3,ictrp
tri08707,NA,CTRI/2021/03/031662,CTRI,3,ictrp
tri08708,NA,CTRI/2021/03/031684,CTRI,3,ictrp
tri08709,NA,CTRI/2021/03/031687,CTRI,3,ictrp
tri08710,NA,CTRI/2021/03/031685,CTRI,3,ictrp
tri08711,NA,CTRI/2021/03/031686,CTRI,3,ictrp
tri08712,NA,CTRI/2021/03/031721,CTRI,3,ictrp
tri08713,NA,CTRI/2021/03/031720,CTRI,3,ictrp
tri08714,NA,CTRI/2021/03/031756,CTRI,3,ictrp
tri08715,NA,CTRI/2021/03/031790,CTRI,3,ictrp
tri08716,NA,CTRI/2021/03/031774,CTRI,3,ictrp
tri08717,NA,CTRI/2021/03/031757,CTRI,3,ictrp
tri08718,NA,CTRI/2021/03/031813,CTRI,3,ictrp
tri08719,NA,CTRI/2021/03/031841,CTRI,3,ictrp
tri08720,NA,CTRI/2021/03/031815,CTRI,3,ictrp
tri08721,NA,CTRI/2021/03/031898,CTRI,3,ictrp
tri08722,NA,CTRI/2021/03/031933,CTRI,3,ictrp
tri08723,NA,CTRI/2021/03/031907,CTRI,3,ictrp
tri08724,NA,CTRI/2021/03/031945,CTRI,3,ictrp
tri08725,NA,CTRI/2021/03/031939,CTRI,3,ictrp
tri08726,NA,CTRI/2021/03/031940,CTRI,3,ictrp
tri08727,NA,CTRI/2021/03/031998,CTRI,3,ictrp
tri08728,NA,CTRI/2021/03/031969,CTRI,3,ictrp
tri08729,NA,CTRI/2021/03/031970,CTRI,3,ictrp
tri08730,NA,CTRI/2021/03/032037,CTRI,3,ictrp
tri08731,NA,CTRI/2021/03/032028,CTRI,3,ictrp
tri08732,NA,CTRI/2021/03/032051,CTRI,3,ictrp
tri08733,NA,CTRI/2021/03/032072,CTRI,3,ictrp
tri08734,NA,CTRI/2021/03/032066,CTRI,3,ictrp
tri08735,NA,CTRI/2021/03/032067,CTRI,3,ictrp
tri08736,NA,CTRI/2021/03/032063,CTRI,3,ictrp
tri08737,NA,CTRI/2021/03/032059,CTRI,3,ictrp
tri08738,NA,CTRI/2021/03/032065,CTRI,3,ictrp
tri08739,NA,CTRI/2021/03/032086,CTRI,3,ictrp
tri08740,NA,CTRI/2021/03/032060,CTRI,3,ictrp
tri08741,NA,CTRI/2021/03/032135,CTRI,3,ictrp
tri08742,NA,CTRI/2021/03/032159,CTRI,3,ictrp
tri08743,NA,CTRI/2021/03/032158,CTRI,3,ictrp
tri08744,NA,NCT04670094,ClinicalTrials.gov,3,ictrp
tri08745,NA,NCT04675281,ClinicalTrials.gov,3,ictrp
tri08746,NA,NCT04681092,ClinicalTrials.gov,3,ictrp
tri08747,NA,NCT04681859,ClinicalTrials.gov,3,ictrp
tri08748,NA,NCT04682132,ClinicalTrials.gov,3,ictrp
tri08749,NA,NCT04682197,ClinicalTrials.gov,3,ictrp
tri08750,NA,NCT04685213,ClinicalTrials.gov,3,ictrp
tri08751,NA,NCT04723446,ClinicalTrials.gov,3,ictrp
tri08752,NA,NCT04741412,ClinicalTrials.gov,3,ictrp
tri08753,NA,NCT04748536,ClinicalTrials.gov,3,ictrp
tri08754,NA,NCT04748757,ClinicalTrials.gov,3,ictrp
tri08755,NA,NCT04751643,ClinicalTrials.gov,3,ictrp
tri08756,NA,NCT04756856,ClinicalTrials.gov,3,ictrp
tri08757,NA,NCT04761874,ClinicalTrials.gov,3,ictrp
tri08758,NA,NCT04765371,ClinicalTrials.gov,3,ictrp
tri08759,NA,NCT04772859,ClinicalTrials.gov,3,ictrp
tri08760,NA,NCT04780321,ClinicalTrials.gov,3,ictrp
tri08761,NA,NCT04783311,ClinicalTrials.gov,3,ictrp
tri08762,NA,NCT04784481,ClinicalTrials.gov,3,ictrp
tri08763,NA,NCT04784767,ClinicalTrials.gov,3,ictrp
tri08764,NA,NCT04803409,ClinicalTrials.gov,3,ictrp
tri08765,NA,NCT04809974,ClinicalTrials.gov,3,ictrp
tri08766,NA,NCT04833101,ClinicalTrials.gov,3,ictrp
tri08767,NA,NCT04834869,ClinicalTrials.gov,3,ictrp
tri08768,NA,NCT04839042,ClinicalTrials.gov,3,ictrp
tri08769,NA,NCT04847336,ClinicalTrials.gov,3,ictrp
tri08770,NA,NCT04847583,ClinicalTrials.gov,3,ictrp
tri08771,NA,NCT04848493,ClinicalTrials.gov,3,ictrp
tri08772,NA,NCT04852705,ClinicalTrials.gov,3,ictrp
tri08773,NA,NCT04852718,ClinicalTrials.gov,3,ictrp
tri08774,NA,NCT04852770,ClinicalTrials.gov,3,ictrp
tri08775,NA,NCT04852796,ClinicalTrials.gov,3,ictrp
tri08776,NA,NCT04852978,ClinicalTrials.gov,3,ictrp
tri08777,NA,NCT04853004,ClinicalTrials.gov,3,ictrp
tri08778,NA,NCT04853069,ClinicalTrials.gov,3,ictrp
tri08779,NA,NCT04853108,ClinicalTrials.gov,3,ictrp
tri08780,NA,NCT04853134,ClinicalTrials.gov,3,ictrp
tri08781,NA,NCT04853836,ClinicalTrials.gov,3,ictrp
tri08782,NA,NCT04853927,ClinicalTrials.gov,3,ictrp
tri08783,NA,NCT04854759,ClinicalTrials.gov,3,ictrp
tri08784,NA,NCT04854785,ClinicalTrials.gov,3,ictrp
tri08785,NA,NCT04854824,ClinicalTrials.gov,3,ictrp
tri08786,NA,NCT04854837,ClinicalTrials.gov,3,ictrp
tri08787,NA,NCT04854941,ClinicalTrials.gov,3,ictrp
tri08788,NA,NCT04854980,ClinicalTrials.gov,3,ictrp
tri08789,NA,NCT04855162,ClinicalTrials.gov,3,ictrp
tri08790,NA,NCT04855539,ClinicalTrials.gov,3,ictrp
tri08791,NA,NCT04858412,ClinicalTrials.gov,3,ictrp
tri08792,NA,NCT04858542,ClinicalTrials.gov,3,ictrp
tri08793,NA,NCT04858581,ClinicalTrials.gov,3,ictrp
tri08794,NA,NCT04858620,ClinicalTrials.gov,3,ictrp
tri08795,NA,NCT04858763,ClinicalTrials.gov,3,ictrp
tri08796,NA,NCT04859881,ClinicalTrials.gov,3,ictrp
tri08797,NA,NCT04859894,ClinicalTrials.gov,3,ictrp
tri08798,NA,NCT04860193,ClinicalTrials.gov,3,ictrp
tri08799,NA,NCT04860206,ClinicalTrials.gov,3,ictrp
tri08800,NA,NCT04860219,ClinicalTrials.gov,3,ictrp
tri08801,NA,NCT04860232,ClinicalTrials.gov,3,ictrp
tri08802,NA,NCT04860245,ClinicalTrials.gov,3,ictrp
tri08803,NA,NCT04860271,ClinicalTrials.gov,3,ictrp
tri08804,NA,NCT04860284,ClinicalTrials.gov,3,ictrp
tri08805,NA,NCT04860518,ClinicalTrials.gov,3,ictrp
tri08806,NA,NCT04860687,ClinicalTrials.gov,3,ictrp
tri08807,NA,NCT04861272,ClinicalTrials.gov,3,ictrp
tri08808,NA,NCT04861402,ClinicalTrials.gov,3,ictrp
tri08809,NA,ISRCTN48563324,ISRCTN,3,ictrp
tri08810,NA,ISRCTN15851697,ISRCTN,3,ictrp
tri08811,NA,ISRCTN34804192,ISRCTN,3,ictrp
tri08812,NA,ISRCTN14396374,ISRCTN,3,ictrp
tri08813,NA,EUCTR2020-003210-13,EudraCT,3,ictrp
tri08814,NA,EUCTR2021-000893-27,EudraCT,3,ictrp
tri08815,NA,EUCTR2021-000930-32,EudraCT,3,ictrp
tri08816,NA,EUCTR2021-001040-10,EudraCT,3,ictrp
tri08817,NA,EUCTR2020-005580-32,EudraCT,3,ictrp
tri08818,NA,EUCTR2021-000492-36,EudraCT,3,ictrp
tri08819,NA,EUCTR2021-001144-98,EudraCT,3,ictrp
tri08820,NA,EUCTR2020-005849-16,EudraCT,3,ictrp
tri08821,NA,EUCTR2020-004066-19,EudraCT,3,ictrp
tri08822,NA,EUCTR2020-002208-37,EudraCT,3,ictrp
tri08823,NA,EUCTR2020-005015-40,EudraCT,3,ictrp
tri08824,NA,ChiCTR2100042528,ChiCTR,3,ictrp
tri08825,NA,NCT04668222,ClinicalTrials.gov,3,ictrp
tri08826,NA,NCT04673318,ClinicalTrials.gov,3,ictrp
tri08827,NA,NCT04674410,ClinicalTrials.gov,3,ictrp
tri08828,NA,NCT04678778,ClinicalTrials.gov,3,ictrp
tri08829,NA,NCT04685681,ClinicalTrials.gov,3,ictrp
tri08830,NA,NCT04688502,ClinicalTrials.gov,3,ictrp
tri08831,NA,NCT04689724,ClinicalTrials.gov,3,ictrp
tri08832,NA,NCT04691908,ClinicalTrials.gov,3,ictrp
tri08833,NA,NCT04697654,ClinicalTrials.gov,3,ictrp
tri08834,NA,NCT04698382,ClinicalTrials.gov,3,ictrp
tri08835,NA,NCT04700137,ClinicalTrials.gov,3,ictrp
tri08836,NA,NCT04703114,ClinicalTrials.gov,3,ictrp
tri08837,NA,NCT04703790,ClinicalTrials.gov,3,ictrp
tri08838,NA,NCT04712448,ClinicalTrials.gov,3,ictrp
tri08839,NA,NCT04715438,ClinicalTrials.gov,3,ictrp
tri08840,NA,NCT04718519,ClinicalTrials.gov,3,ictrp
tri08841,NA,NCT04732819,ClinicalTrials.gov,3,ictrp
tri08842,NA,NCT04747990,ClinicalTrials.gov,3,ictrp
tri08843,NA,NCT04748588,ClinicalTrials.gov,3,ictrp
tri08844,NA,NCT04750278,ClinicalTrials.gov,3,ictrp
tri08845,NA,NCT04767477,ClinicalTrials.gov,3,ictrp
tri08846,NA,NCT04779775,ClinicalTrials.gov,3,ictrp
tri08847,NA,NCT04780373,ClinicalTrials.gov,3,ictrp
tri08848,NA,NCT04782739,ClinicalTrials.gov,3,ictrp
tri08849,NA,NCT04790786,ClinicalTrials.gov,3,ictrp
tri08850,NA,NCT04809389,ClinicalTrials.gov,3,ictrp
tri08851,NA,NCT04810117,ClinicalTrials.gov,3,ictrp
tri08852,NA,NCT04816318,ClinicalTrials.gov,3,ictrp
tri08853,NA,NCT04817319,ClinicalTrials.gov,3,ictrp
tri08854,NA,NCT04821921,ClinicalTrials.gov,3,ictrp
tri08855,NA,NCT04824365,ClinicalTrials.gov,3,ictrp
tri08856,NA,NCT04836767,ClinicalTrials.gov,3,ictrp
tri08857,NA,NCT04839107,ClinicalTrials.gov,3,ictrp
tri08858,NA,NCT04841746,ClinicalTrials.gov,3,ictrp
tri08859,NA,NCT04841785,ClinicalTrials.gov,3,ictrp
tri08860,NA,NCT04842721,ClinicalTrials.gov,3,ictrp
tri08861,NA,NCT04843787,ClinicalTrials.gov,3,ictrp
tri08862,NA,NCT04844580,ClinicalTrials.gov,3,ictrp
tri08863,NA,NCT04853940,ClinicalTrials.gov,3,ictrp
tri08864,NA,NCT04854486,ClinicalTrials.gov,3,ictrp
tri08865,NA,NCT04854863,ClinicalTrials.gov,3,ictrp
tri08866,NA,NCT04854928,ClinicalTrials.gov,3,ictrp
tri08867,NA,NCT04856111,ClinicalTrials.gov,3,ictrp
tri08868,NA,NCT04857060,ClinicalTrials.gov,3,ictrp
tri08869,NA,NCT04858607,ClinicalTrials.gov,3,ictrp
tri08870,NA,NCT04859244,ClinicalTrials.gov,3,ictrp
tri08871,NA,NCT04860297,ClinicalTrials.gov,3,ictrp
tri08872,NA,NCT04860739,ClinicalTrials.gov,3,ictrp
tri08873,NA,NCT04860895,ClinicalTrials.gov,3,ictrp
tri08874,NA,NCT04860908,ClinicalTrials.gov,3,ictrp
tri08875,NA,NCT04861298,ClinicalTrials.gov,3,ictrp
tri08876,NA,NCT04862806,ClinicalTrials.gov,3,ictrp
tri08877,NA,NCT04863131,ClinicalTrials.gov,3,ictrp
tri08878,NA,NCT04863534,ClinicalTrials.gov,3,ictrp
tri08879,NA,NCT04863547,ClinicalTrials.gov,3,ictrp
tri08880,NA,NCT04863573,ClinicalTrials.gov,3,ictrp
tri08881,NA,NCT04863586,ClinicalTrials.gov,3,ictrp
tri08882,NA,NCT04864015,ClinicalTrials.gov,3,ictrp
tri08883,NA,NCT04864899,ClinicalTrials.gov,3,ictrp
tri08884,NA,NCT04864925,ClinicalTrials.gov,3,ictrp
tri08885,NA,NCT04864938,ClinicalTrials.gov,3,ictrp
tri08886,NA,NCT04865029,ClinicalTrials.gov,3,ictrp
tri08887,NA,NCT04865133,ClinicalTrials.gov,3,ictrp
tri08888,NA,NCT04865237,ClinicalTrials.gov,3,ictrp
tri08889,NA,NCT04865900,ClinicalTrials.gov,3,ictrp
tri08890,NA,NCT04865913,ClinicalTrials.gov,3,ictrp
tri08891,NA,NCT04866082,ClinicalTrials.gov,3,ictrp
tri08892,NA,NCT04866303,ClinicalTrials.gov,3,ictrp
tri08893,NA,NCT04867161,ClinicalTrials.gov,3,ictrp
tri08894,NA,NCT04867213,ClinicalTrials.gov,3,ictrp
tri08895,NA,NCT04868188,ClinicalTrials.gov,3,ictrp
tri08896,NA,NCT04868435,ClinicalTrials.gov,3,ictrp
tri08897,NA,NCT04868448,ClinicalTrials.gov,3,ictrp
tri08898,NA,NCT04868890,ClinicalTrials.gov,3,ictrp
tri08899,NA,NCT04868903,ClinicalTrials.gov,3,ictrp
tri08900,NA,NCT04869072,ClinicalTrials.gov,3,ictrp
tri08901,NA,NCT04869202,ClinicalTrials.gov,3,ictrp
tri08902,NA,NCT04869579,ClinicalTrials.gov,3,ictrp
tri08903,NA,NCT04870307,ClinicalTrials.gov,3,ictrp
tri08904,NA,NCT04870333,ClinicalTrials.gov,3,ictrp
tri08905,NA,NCT04870723,ClinicalTrials.gov,3,ictrp
tri08906,NA,NCT04870736,ClinicalTrials.gov,3,ictrp
tri08907,NA,NCT04870775,ClinicalTrials.gov,3,ictrp
tri08908,NA,NCT04871165,ClinicalTrials.gov,3,ictrp
tri08909,NA,NCT04871633,ClinicalTrials.gov,3,ictrp
tri08910,NA,NCT04871685,ClinicalTrials.gov,3,ictrp
tri08911,NA,NCT04871776,ClinicalTrials.gov,3,ictrp
tri08912,NA,NCT04871789,ClinicalTrials.gov,3,ictrp
tri08913,NA,NCT04871802,ClinicalTrials.gov,3,ictrp
tri08914,NA,NCT04871815,ClinicalTrials.gov,3,ictrp
tri08915,NA,NCT04871841,ClinicalTrials.gov,3,ictrp
tri08916,NA,NCT04871867,ClinicalTrials.gov,3,ictrp
tri08917,NA,NCT04871893,ClinicalTrials.gov,3,ictrp
tri08918,NA,NCT04871945,ClinicalTrials.gov,3,ictrp
tri08919,NA,NCT04871958,ClinicalTrials.gov,3,ictrp
tri08920,NA,NCT04872309,ClinicalTrials.gov,3,ictrp
tri08921,NA,NCT04872699,ClinicalTrials.gov,3,ictrp
tri08922,NA,NCT04872712,ClinicalTrials.gov,3,ictrp
tri08923,NA,NCT04872764,ClinicalTrials.gov,3,ictrp
tri08924,NA,NCT04874363,ClinicalTrials.gov,3,ictrp
tri08925,NA,NCT04874753,ClinicalTrials.gov,3,ictrp
tri08926,NA,NCT04874779,ClinicalTrials.gov,3,ictrp
tri08927,NA,ACTRN12621000533897,ANZCTR,3,ictrp
tri08928,NA,ACTRN12621000524897,ANZCTR,3,ictrp
tri08929,NA,ISRCTN10839729,ISRCTN,3,ictrp
tri08930,NA,ISRCTN23769228,ISRCTN,3,ictrp
tri08931,NA,ISRCTN91172459,ISRCTN,3,ictrp
tri08932,NA,ISRCTN11041050,ISRCTN,3,ictrp
tri08933,NA,ChiCTR2100042804,ChiCTR,3,ictrp
tri08934,NA,ChiCTR2100042780,ChiCTR,3,ictrp
tri08935,NA,ChiCTR2100042726,ChiCTR,3,ictrp
tri08936,NA,ChiCTR2100042717,ChiCTR,3,ictrp
tri08937,NA,ChiCTR2100042634,ChiCTR,3,ictrp
tri08938,NA,ChiCTR2000029618,ChiCTR,3,ictrp
tri08939,NA,EUCTR2021-000235-30,EudraCT,3,ictrp
tri08940,NA,EUCTR2020-005020-11,EudraCT,3,ictrp
tri08941,NA,EUCTR2020-005280-31,EudraCT,3,ictrp
tri08942,NA,EUCTR2020-003369-20,EudraCT,3,ictrp
tri08943,NA,EUCTR2021-000988-68,EudraCT,3,ictrp
tri08944,NA,EUCTR2021-000981-13,EudraCT,3,ictrp
tri08945,NA,EUCTR2021-001304-15,EudraCT,3,ictrp
tri08946,NA,EUCTR2021-001520-18,EudraCT,3,ictrp
tri08947,NA,EUCTR2021-001357-31,EudraCT,3,ictrp
tri08948,NA,EUCTR2020-005952-39,EudraCT,3,ictrp
tri08949,NA,EUCTR2021-001202-30,EudraCT,3,ictrp
tri08950,NA,EUCTR2021-001978-37,EudraCT,3,ictrp
tri08951,NA,NCT03957447,ClinicalTrials.gov,3,ictrp
tri08952,NA,NCT04668235,ClinicalTrials.gov,3,ictrp
tri08953,NA,NCT04681430,ClinicalTrials.gov,3,ictrp
tri08954,NA,NCT04715932,ClinicalTrials.gov,3,ictrp
tri08955,NA,NCT04733807,ClinicalTrials.gov,3,ictrp
tri08956,NA,NCT04738721,ClinicalTrials.gov,3,ictrp
tri08957,NA,NCT04746430,ClinicalTrials.gov,3,ictrp
tri08958,NA,NCT04753645,ClinicalTrials.gov,3,ictrp
tri08959,NA,NCT04757207,ClinicalTrials.gov,3,ictrp
tri08960,NA,NCT04760184,ClinicalTrials.gov,3,ictrp
tri08961,NA,NCT04762056,ClinicalTrials.gov,3,ictrp
tri08962,NA,NCT04766333,ClinicalTrials.gov,3,ictrp
tri08963,NA,NCT04779827,ClinicalTrials.gov,3,ictrp
tri08964,NA,NCT04780113,ClinicalTrials.gov,3,ictrp
tri08965,NA,NCT04797858,ClinicalTrials.gov,3,ictrp
tri08966,NA,NCT04813770,ClinicalTrials.gov,3,ictrp
tri08967,NA,NCT04813796,ClinicalTrials.gov,3,ictrp
tri08968,NA,NCT04816019,ClinicalTrials.gov,3,ictrp
tri08969,NA,NCT04816071,ClinicalTrials.gov,3,ictrp
tri08970,NA,NCT04825301,ClinicalTrials.gov,3,ictrp
tri08971,NA,NCT04834583,ClinicalTrials.gov,3,ictrp
tri08972,NA,NCT04834726,ClinicalTrials.gov,3,ictrp
tri08973,NA,NCT04841759,ClinicalTrials.gov,3,ictrp
tri08974,NA,NCT04847479,ClinicalTrials.gov,3,ictrp
tri08975,NA,NCT04847596,ClinicalTrials.gov,3,ictrp
tri08976,NA,NCT04852861,ClinicalTrials.gov,3,ictrp
tri08977,NA,NCT04854408,ClinicalTrials.gov,3,ictrp
tri08978,NA,NCT04858425,ClinicalTrials.gov,3,ictrp
tri08979,NA,NCT04859023,ClinicalTrials.gov,3,ictrp
tri08980,NA,NCT04860258,ClinicalTrials.gov,3,ictrp
tri08981,NA,NCT04865107,ClinicalTrials.gov,3,ictrp
tri08982,NA,NCT04866069,ClinicalTrials.gov,3,ictrp
tri08983,NA,NCT04866589,ClinicalTrials.gov,3,ictrp
tri08984,NA,NCT04869228,ClinicalTrials.gov,3,ictrp
tri08985,NA,NCT04869592,ClinicalTrials.gov,3,ictrp
tri08986,NA,NCT04870164,ClinicalTrials.gov,3,ictrp
tri08987,NA,NCT04871672,ClinicalTrials.gov,3,ictrp
tri08988,NA,NCT04871828,ClinicalTrials.gov,3,ictrp
tri08989,NA,NCT04872725,ClinicalTrials.gov,3,ictrp
tri08990,NA,NCT04872738,ClinicalTrials.gov,3,ictrp
tri08991,NA,NCT04872751,ClinicalTrials.gov,3,ictrp
tri08992,NA,NCT04873141,ClinicalTrials.gov,3,ictrp
tri08993,NA,NCT04873336,ClinicalTrials.gov,3,ictrp
tri08994,NA,NCT04873349,ClinicalTrials.gov,3,ictrp
tri08995,NA,NCT04873388,ClinicalTrials.gov,3,ictrp
tri08996,NA,NCT04873401,ClinicalTrials.gov,3,ictrp
tri08997,NA,NCT04874740,ClinicalTrials.gov,3,ictrp
tri08998,NA,NCT04874792,ClinicalTrials.gov,3,ictrp
tri08999,NA,NCT04874805,ClinicalTrials.gov,3,ictrp
tri09000,NA,NCT04874818,ClinicalTrials.gov,3,ictrp
tri09001,NA,NCT04875520,ClinicalTrials.gov,3,ictrp
tri09002,NA,NCT04876417,ClinicalTrials.gov,3,ictrp
tri09003,NA,NCT04876443,ClinicalTrials.gov,3,ictrp
tri09004,NA,NCT04876560,ClinicalTrials.gov,3,ictrp
tri09005,NA,NCT04876573,ClinicalTrials.gov,3,ictrp
tri09006,NA,NCT04876872,ClinicalTrials.gov,3,ictrp
tri09007,NA,NCT04876885,ClinicalTrials.gov,3,ictrp
tri09008,NA,NCT04876898,ClinicalTrials.gov,3,ictrp
tri09009,NA,NCT04877002,ClinicalTrials.gov,3,ictrp
tri09010,NA,NCT04877509,ClinicalTrials.gov,3,ictrp
tri09011,NA,NCT04877704,ClinicalTrials.gov,3,ictrp
tri09012,NA,NCT04877769,ClinicalTrials.gov,3,ictrp
tri09013,NA,NCT04877808,ClinicalTrials.gov,3,ictrp
tri09014,NA,NCT04878042,ClinicalTrials.gov,3,ictrp
tri09015,NA,NCT04878068,ClinicalTrials.gov,3,ictrp
tri09016,NA,NCT04878328,ClinicalTrials.gov,3,ictrp
tri09017,NA,NCT04878900,ClinicalTrials.gov,3,ictrp
tri09018,NA,NCT04879251,ClinicalTrials.gov,3,ictrp
tri09019,NA,NCT04880122,ClinicalTrials.gov,3,ictrp
tri09020,NA,NCT04880135,ClinicalTrials.gov,3,ictrp
tri09021,NA,NCT04880161,ClinicalTrials.gov,3,ictrp
tri09022,NA,NCT04880174,ClinicalTrials.gov,3,ictrp
tri09023,NA,NCT04880317,ClinicalTrials.gov,3,ictrp
tri09024,NA,NCT04880668,ClinicalTrials.gov,3,ictrp
tri09025,NA,NCT04881266,ClinicalTrials.gov,3,ictrp
tri09026,NA,NCT04881305,ClinicalTrials.gov,3,ictrp
tri09027,NA,NCT04882865,ClinicalTrials.gov,3,ictrp
tri09028,NA,NCT04884321,ClinicalTrials.gov,3,ictrp
tri09029,NA,NCT04884477,ClinicalTrials.gov,3,ictrp
tri09030,NA,NCT04884490,ClinicalTrials.gov,3,ictrp
tri09031,NA,NCT04884776,ClinicalTrials.gov,3,ictrp
tri09032,NA,NCT04885192,ClinicalTrials.gov,3,ictrp
tri09033,NA,NCT04885764,ClinicalTrials.gov,3,ictrp
tri09034,NA,ACTRN12621000565842,ANZCTR,3,ictrp
tri09035,NA,ISRCTN18100261,ISRCTN,3,ictrp
tri09036,NA,ISRCTN18018895,ISRCTN,3,ictrp
tri09037,NA,ISRCTN12721265,ISRCTN,3,ictrp
tri09038,NA,ISRCTN47104509,ISRCTN,3,ictrp
tri09039,NA,ISRCTN22331899,ISRCTN,3,ictrp
tri09040,NA,ISRCTN14391248,ISRCTN,3,ictrp
tri09041,NA,EUCTR2021-000683-30,EudraCT,3,ictrp
tri09042,NA,EUCTR2020-005759-18,EudraCT,3,ictrp
tri09043,NA,EUCTR2021-001031-72,EudraCT,3,ictrp
tri09044,NA,EUCTR2020-005576-35,EudraCT,3,ictrp
tri09045,NA,EUCTR2021-001512-28,EudraCT,3,ictrp
tri09046,NA,EUCTR2021-002014-14,EudraCT,3,ictrp
tri09047,NA,EUCTR2020-005299-36,EudraCT,3,ictrp
tri09048,NA,EUCTR2020-003403-33,EudraCT,3,ictrp
tri09049,NA,EUCTR2020-005315-44,EudraCT,3,ictrp
tri09050,NA,ChiCTR2100046272,ChiCTR,3,ictrp
tri09051,NA,ChiCTR2100046227,ChiCTR,3,ictrp
tri09052,NA,ChiCTR2100046174,ChiCTR,3,ictrp
tri09053,NA,ChiCTR2100045993,ChiCTR,3,ictrp
tri09054,NA,ChiCTR2100045991,ChiCTR,3,ictrp
