id,trn_extracted,dual_coded,timestamp_finished,incidental_screening,incidental_screening_changes,incidental_screening_comment,comments
tri01234,NCT04366050,FALSE,2021-10-28T09:56:15Z,NA,NA,NA,NA
tri01238,ACTRN12620000516987,FALSE,2021-09-23T06:00:10Z,NA,NA,NA,NA
tri01239,ACTRN12620000517976,FALSE,2021-10-18T09:20:50Z,NA,NA,NA,NA
tri01246,ChiCTR2000032573,FALSE,2021-10-28T10:04:04Z,NA,NA,NA,NA
tri01257,ChiCTR2000032457,FALSE,2021-09-24T14:58:44Z,NA,NA,NA,Rehab study
tri01294,NCT04356833,FALSE,2021-10-20T07:31:20Z,NA,NA,NA,NA
tri01306,NCT04362176,FALSE,2021-10-28T03:25:37Z,NA,NA,NA,The preprint of the protocol was published on 2021-03-02: https://www.ncbi.nlm.nih.gov/labs/pmc/articles/PMC7941637/\n\nCochrane has embase link that I cannot access for possible full results publication: https://www.embase.com/search/results?subaction=viewrecord&id=L636171613
tri01312,NCT04363450,FALSE,2021-10-01T07:53:55Z,NA,NA,NA,NA
tri01369,NCT04369794,FALSE,2021-11-08T12:58:25Z,NA,NA,NA,NA
tri01391,ChiCTR2000032717,FALSE,2021-09-23T04:11:37Z,NA,NA,NA,NA
tri01395,ChiCTR2000032635,FALSE,2021-09-30T15:30:56Z,NA,NA,NA,NA
tri01413,NL8504,FALSE,2022-09-27T08:33:49Z,NA,NA,NA,Big discrepancy between registry date and the date in the study. Either way should probably be included.
tri01453,NCT04371978,FALSE,2021-10-19T05:51:09Z,NA,NA,NA,NA
tri01476,NCT04374539,FALSE,2021-10-18T08:18:52Z,NA,NA,NA,NA
tri01481,NCT04375202,FALSE,2021-09-15T07:17:04Z,NA,NA,NA,This letter says the trials are ongoing: https://www.ncbi.nlm.nih.gov/labs/pmc/articles/PMC7667946/
tri01489,NCT04336332,FALSE,2021-10-22T05:23:18Z,NA,NA,NA,NA
tri01496,NCT04343989,FALSE,2021-09-27T14:00:28Z,NA,NA,NA,NA
tri01504,NCT04354610,FALSE,2021-09-19T14:10:11Z,NA,NA,NA,NA
tri01508,NCT04357990,FALSE,2021-10-01T07:12:59Z,NA,NA,NA,NA
tri01513,NCT04363216,FALSE,2021-10-18T08:30:57Z,NA,NA,NA,NA
tri01524,NCT04372004,FALSE,2021-10-01T04:34:11Z,NA,NA,NA,Diagnostics
tri01552,NCT04377308,FALSE,2021-10-21T05:09:51Z,NA,NA,NA,NA
tri01577,NCT04379336,FALSE,2021-10-21T05:05:17Z,NA,NA,NA,NA
tri01591,ChiCTR2000032919,FALSE,2021-10-18T10:41:18Z,NA,NA,NA,"Outcomes are for improving symptoms of fatigue, digestion, etc, in the covid recovery period."
tri01598,ChiCTR2000029605,FALSE,2021-09-23T04:55:29Z,NA,NA,NA,NA
tri01601,ACTRN12620000557932,FALSE,2021-10-18T09:27:20Z,NA,NA,NA,NA
tri01634,IRCT20180429039463N2,FALSE,2021-09-15T13:51:30Z,NA,NA,NA,NA
tri01687,IRCT20140407017169N2,FALSE,2021-09-21T04:13:58Z,NA,NA,NA,NA
tri01717,KCT0005003,FALSE,2021-09-30T15:36:54Z,NA,NA,NA,NA
tri01742,CTRI/2020/04/024775,FALSE,2021-09-21T04:27:23Z,NA,NA,NA,NA
tri01745,CTRI/2020/04/024804,FALSE,2021-09-21T03:04:16Z,NA,NA,NA,NA
tri01788,CTRI/2020/05/025156,FALSE,2021-09-21T01:24:25Z,NA,NA,NA,NA
tri01803,NCT04344015,FALSE,2021-09-24T14:55:55Z,NA,NA,NA,NA
tri01804,NCT04346147,FALSE,2021-11-06T10:46:54Z,NA,NA,NA,NA
tri01811,NCT04365985,FALSE,2021-09-17T07:36:25Z,NA,NA,NA,NA
tri01815,NCT04373135,FALSE,2021-09-23T08:47:28Z,NA,NA,NA,NA
tri01818,NCT04376476,FALSE,2021-10-01T04:33:44Z,NA,NA,NA,Just taking blood. No real intervention being done here.
tri01833,NCT04380909,FALSE,2021-09-23T09:35:56Z,NA,NA,NA,NA
tri01843,NCT04381377,FALSE,2021-10-14T05:45:37Z,NA,NA,NA,NA
tri01871,NCT04384549,FALSE,2021-09-23T12:59:10Z,NA,NA,NA,NA
tri01872,NCT04384588,FALSE,2021-10-21T04:14:04Z,NA,NA,NA,One of the Other results also had a preprint.\nhttps://www.biorxiv.org/content/10.1101/2021.02.05.429566v1.abstract\n\nthe full results preprint is called the &quot;first results&quot; but it is the full reporting of the primary outcomes. It had no secondary outcomes in this report.
tri01888,NCT04341415,FALSE,2021-09-21T00:52:51Z,NA,NA,NA,NA
tri01893,NCT04347538,FALSE,2021-11-08T13:22:15Z,NA,NA,NA,NA
tri01915,NCT04365517,FALSE,2021-09-14T13:19:31Z,NA,NA,NA,NA
tri01925,NCT04381988,FALSE,2021-10-19T10:00:48Z,NA,NA,NA,NA
tri01934,NCT04385017,FALSE,2021-10-01T04:32:53Z,NA,NA,NA,Describing clinical characteristics.
tri01942,NCT04385771,FALSE,2021-10-12T03:16:38Z,NA,NA,NA,NA
tri01958,NCT04387292,FALSE,2021-10-01T04:35:11Z,NA,NA,NA,Just descriptive observation. No actual intervention.
tri01962,NCT04387955,FALSE,2021-10-18T14:50:41Z,NA,NA,NA,NA
tri01986,EUCTR2020-001684-89,FALSE,2023-01-05T06:24:21Z,NA,NA,NA,NA
tri02028,NCT04358783,FALSE,2021-10-27T06:47:01Z,NA,NA,NA,NA
tri02030,NCT04361253,FALSE,2021-11-08T13:28:12Z,NA,NA,NA,NA
tri02038,NCT04372979,FALSE,2021-10-18T08:25:57Z,NA,NA,NA,NA
tri02046,NCT04388683,FALSE,2021-10-22T09:35:34Z,NA,NA,NA,NA
tri02048,NCT04389372,FALSE,2021-09-30T16:22:28Z,NA,NA,NA,NA
tri02088,NCT04394208,FALSE,2021-09-20T11:41:16Z,NA,NA,NA,NA
tri02095,NCT04338828,FALSE,2021-10-22T05:18:53Z,NA,NA,NA,NA
tri02113,NCT04361214,FALSE,2021-09-24T01:49:32Z,NA,NA,NA,The primary outcomes are assessing tolerability of high dose leflunomide
tri02114,NCT04361344,FALSE,2021-09-21T02:17:35Z,NA,NA,NA,Trial is aims to - examine highly sensitive blood biomarkers of brain dysfunction in correlation with late clinical outcome
tri02168,NCT04396106,FALSE,2021-10-01T08:14:28Z,NA,NA,NA,NA
tri02175,NCT04397328,FALSE,2021-10-19T05:57:05Z,NA,NA,NA,NA
tri02177,NCT04397523,FALSE,2021-10-27T07:07:24Z,NA,NA,NA,NA
tri02186,NCT04398277,FALSE,2021-10-01T04:35:06Z,NA,NA,NA,NA
tri02190,NCT04400032,FALSE,2021-10-19T10:24:25Z,NA,NA,NA,Primary safety outcomes
tri02211,ChiCTR2000033261,FALSE,2021-09-23T02:36:11Z,NA,NA,NA,NA
tri02215,ISRCTN13447477,FALSE,2021-09-23T14:39:20Z,NA,NA,NA,NA
tri02242,NCT04305457,FALSE,2021-10-26T04:38:51Z,NA,NA,NA,"same group, pts from different study but references this study: https://www.sciencedirect.com/science/article/pii/S1089860320301828?via%3Dihub\n\nStudy ended early so they only reported the results from the people who received the intervention. I think this is acceptable to count as Full Results."
tri02252,NCT04348370,FALSE,2021-10-18T08:48:27Z,NA,NA,NA,NA
tri02266,NCT04390594,FALSE,2021-09-24T01:43:11Z,NA,NA,NA,NA
tri02275,NCT04398004,FALSE,2021-09-21T01:36:02Z,NA,NA,NA,NA
tri02279,NCT04399356,FALSE,2021-10-18T11:19:31Z,NA,NA,NA,NA
tri02291,NCT04400929,FALSE,2021-11-08T13:39:12Z,NA,NA,NA,NA
tri02303,NCT04401423,FALSE,2021-11-05T09:31:39Z,NA,NA,NA,NA
tri02314,NCT04403269,FALSE,2021-10-18T04:35:48Z,NA,NA,NA,NA
tri02319,NCT04403906,FALSE,2021-10-05T07:40:45Z,NA,NA,NA,Diagnostic
tri02329,NCT04334629,FALSE,2021-10-18T09:15:12Z,NA,NA,NA,NA
tri02333,NCT04345289,FALSE,2021-11-08T13:45:17Z,NA,NA,NA,NA
tri02342,NCT04366141,FALSE,2021-10-14T04:23:56Z,NA,NA,NA,NA
tri02354,NCT04382547,FALSE,2021-10-14T05:06:18Z,NA,NA,NA,NA
tri02357,NCT04386291,FALSE,2021-09-28T11:08:32Z,NA,NA,NA,NA
tri02360,NCT04388527,FALSE,2021-11-05T07:30:49Z,NA,NA,NA,NA
tri02378,NCT04404426,FALSE,2021-10-06T07:40:23Z,NA,NA,NA,NA
tri02383,NCT04405492,FALSE,2021-09-30T16:23:09Z,NA,NA,NA,NA
tri02394,NCT04406493,FALSE,2021-10-05T07:40:25Z,NA,NA,NA,Monitoring technique. Not treatment or prevention.
tri02409,NCT04408027,FALSE,2021-10-14T05:34:41Z,NA,NA,NA,NA
tri02412,NCT04408235,FALSE,2021-11-09T09:25:38Z,NA,NA,NA,NA
tri02419,ACTRN12620000634976,FALSE,2021-09-15T13:52:12Z,NA,NA,NA,NA
tri02438,EUCTR2020-002091-12,FALSE,2021-09-20T03:02:25Z,NA,NA,NA,NA
tri02452,NCT04334967,FALSE,2021-09-15T05:32:16Z,NA,NA,NA,NA
tri02471,NCT04370236,FALSE,2021-10-14T06:24:46Z,NA,NA,NA,NA
tri02473,NCT04373044,FALSE,2021-10-27T06:42:09Z,NA,NA,NA,NA
tri02475,NCT04377672,FALSE,2021-11-01T21:38:39Z,NA,NA,NA,NA
tri02483,NCT04397757,FALSE,2021-09-27T13:57:08Z,NA,NA,NA,NA
tri02484,NCT04397796,FALSE,2021-11-01T21:12:16Z,NA,NA,NA,NA
tri02486,NCT04401475,FALSE,2021-10-19T07:02:32Z,NA,NA,NA,NA
tri02492,NCT04405986,FALSE,2021-09-30T16:33:40Z,NA,NA,NA,NA
tri02501,NCT04407390,FALSE,2021-10-18T04:32:59Z,NA,NA,NA,NA
tri02511,NCT04408287,FALSE,2021-10-14T05:21:56Z,NA,NA,NA,NA
tri02556,NCT04311697,FALSE,2021-10-14T04:58:57Z,NA,NA,NA,Preprint with interim analysis was available until final preprint was published
tri02560,NCT04327505,FALSE,2021-10-10T02:01:48Z,NA,NA,NA,NA
tri02564,NCT04336410,FALSE,2021-10-31T08:12:58Z,NA,NA,NA,NA
tri02581,NCT04359680,FALSE,2021-10-01T12:53:57Z,NA,NA,NA,NA
tri02608,NCT04409496,FALSE,2021-09-22T02:58:12Z,NA,NA,NA,NA
tri02626,NCT04413838,FALSE,2021-11-09T09:41:29Z,NA,NA,NA,NA
tri02635,NCT04414631,FALSE,2021-11-06T10:39:20Z,NA,NA,NA,other result: 5 cases after which they decided to initiate this trial
tri02640,NCT04416048,FALSE,2021-10-10T04:38:43Z,NA,NA,NA,NA
tri02644,NCT04416139,FALSE,2021-10-18T14:37:03Z,NA,NA,NA,NA
tri02655,NCT04419025,FALSE,2021-10-27T06:36:59Z,NA,NA,NA,NA
tri02672,EUCTR2020-001257-51,FALSE,2021-09-30T06:17:49Z,NA,NA,NA,End of Trial Status: Prematurely Ended
tri02673,EUCTR2020-001363-85,FALSE,2021-11-04T03:53:01Z,NA,NA,NA,NA
tri02695,DRKS00021527,FALSE,2021-09-23T09:43:43Z,NA,NA,NA,NA
tri02703,DRKS00021585,FALSE,2021-09-23T09:44:30Z,NA,NA,NA,Diagnostic
tri02779,IRCT20190810044500N5,FALSE,2021-09-27T07:00:08Z,NA,NA,NA,NA
tri02852,JPRN-JapicCTI-205270,FALSE,2021-10-06T07:24:44Z,NA,NA,NA,NA
tri02882,PACTR202004801273802,FALSE,2021-10-28T01:37:43Z,NA,NA,NA,NA
tri02883,PACTR202004693933092,FALSE,2021-09-15T07:08:18Z,NA,NA,NA,NA
tri02884,PACTR202004761408382,FALSE,2021-09-21T04:08:50Z,NA,NA,NA,NA
tri02885,PACTR202005599385499,FALSE,2021-09-15T06:56:58Z,NA,NA,NA,NA
tri02888,PACTR202005622389003,FALSE,2021-09-20T14:07:03Z,NA,NA,NA,NA
tri02889,PACTR202006717277937,FALSE,2021-10-08T12:14:11Z,NA,NA,NA,Outcomes are for patients with post covid exposure
tri02890,PACTR202006899597082,FALSE,2021-09-21T00:47:25Z,NA,NA,NA,NA
tri02924,TCTR20200514001,FALSE,2021-10-06T08:07:07Z,NA,NA,NA,NA
tri02927,TCTR20200409006,FALSE,2021-10-26T12:23:44Z,NA,NA,NA,NA
tri02970,NCT04401293,FALSE,2021-10-17T08:43:40Z,NA,NA,NA,"The primary efficacy outcome was VTE (symptomatic upper or lower extremity deep vein thrombosis, asymptomatic lower extremity proximal deep vein thrombosis, symptomatic pulmonary embolism, splanchnic vein thrombosis, or cerebral sinus thrombosis), or ATE (myocardial infarction, ischemic stroke, peripheral or systemic ATE) or death from any cause within 30?+/-?2 days after randomization. Secondary outcomes included the composite primary outcome within 14 days after admission, progression to acute respiratory distress syndrome, new-onset atrial fibrillation, acute kidney injury, nonfatal cardiac arrest, endotracheal intubation, extracorporeal membrane oxygenation, and rehospitalization within 30?+/-?2 days. The principal safety outcome was major bleeding based on International Society on Thrombosis and Haemostasis criteria within 30?+/-?2 days after randomization.\n\n"
tri02972,NCT04402060,FALSE,2021-09-20T11:44:57Z,NA,NA,NA,NA
tri02995,NCT04419623,FALSE,2021-09-21T04:47:31Z,NA,NA,NA,NA
tri02996,NCT04420182,FALSE,2021-10-07T04:12:32Z,NA,NA,NA,Patient satisfaction is primary outcome.
tri02998,NCT04420273,FALSE,2021-10-06T04:57:19Z,NA,NA,NA,NA
tri03017,NCT04423042,FALSE,2021-11-09T09:53:10Z,NA,NA,NA,NA
tri03024,NCT04303507,FALSE,2021-11-01T06:58:42Z,NA,NA,NA,NA
tri03044,NCT04346628,FALSE,2021-10-19T10:27:32Z,NA,NA,NA,NA
tri03066,NCT04375735,FALSE,2021-09-20T11:36:47Z,NA,NA,NA,NA
tri03069,NCT04380961,FALSE,2021-09-16T02:47:54Z,NA,NA,NA,NA
tri03077,NCT04389450,FALSE,2021-10-18T09:30:10Z,NA,NA,NA,NA
tri03102,NCT04420299,FALSE,2021-10-01T08:22:15Z,NA,NA,NA,NA
tri03104,NCT04422509,FALSE,2021-09-27T14:11:43Z,NA,NA,NA,NA
tri03116,NCT04423861,FALSE,2021-10-14T04:03:54Z,NA,NA,NA,NA
tri03136,NCT04425837,FALSE,2021-09-23T11:55:29Z,NA,NA,NA,NA
tri03138,NCT04425915,FALSE,2021-09-24T14:25:59Z,NA,NA,NA,NA
tri03147,NCT04426318,FALSE,2021-09-22T02:59:54Z,NA,NA,NA,NA
tri03154,NCT04427631,FALSE,2021-09-18T02:41:38Z,NA,NA,NA,NA
tri03156,NCT04428021,FALSE,2021-10-06T06:40:36Z,NA,NA,NA,NA
tri03167,ACTRN12620000676910,FALSE,2021-11-09T10:05:26Z,NA,NA,NA,NA
tri03179,ChiCTR2000033936,FALSE,2021-09-23T09:31:33Z,NA,NA,NA,NA
tri03198,NCT04312243,FALSE,2021-10-22T11:02:26Z,NA,NA,NA,I was only able to access the abstract.
tri03199,NCT04333914,FALSE,2021-09-17T06:10:39Z,NA,NA,NA,"Note: The trial started off as being a trial of tocilizumab + nivolumab + GNS561 (as registered on the EUCTR, and initially on ClinicalTrials.gov) but then apparently switched to a trial of Avdoralimab, Monalizumab, and GNS561. \n\nCompletion date on EUCTR matches PCD on ClinicalTrials.gov (2021-07-06)"
tri03228,NCT04402957,FALSE,2021-10-22T11:09:44Z,NA,NA,NA,NA
tri03235,NCT04421404,FALSE,2021-10-19T06:39:23Z,NA,NA,NA,NA
tri03248,NCT04429555,FALSE,2021-11-06T10:17:55Z,NA,NA,NA,NA
tri03258,NCT04431297,FALSE,2021-10-18T14:02:45Z,NA,NA,NA,NA
tri03264,NCT04432272,FALSE,2021-09-21T00:14:11Z,NA,NA,NA,automated results had single case study that was involved in the trial
tri03289,NCT04328285,FALSE,2021-10-01T06:46:52Z,NA,NA,NA,NA
tri03300,NCT04342689,FALSE,2021-11-07T09:52:28Z,NA,NA,NA,NA
tri03306,NCT04344587,FALSE,2021-10-26T13:07:56Z,NA,NA,NA,NA
tri03313,NCT04350593,FALSE,2021-10-19T06:14:59Z,NA,NA,NA,NA
tri03317,NCT04353284,FALSE,2021-10-18T08:36:44Z,NA,NA,NA,NA
tri03325,NCT04355767,FALSE,2021-10-06T07:19:47Z,NA,NA,NA,NA
tri03337,NCT04360824,FALSE,2021-10-25T03:04:54Z,NA,NA,NA,Table 3 says primary and secondary outcomes assessed at 30 days.
tri03343,NCT04363203,FALSE,2021-10-01T07:50:04Z,NA,NA,NA,NA
tri03344,NCT04363385,FALSE,2021-10-01T04:34:44Z,NA,NA,NA,"Just sampling and describing, not really interventional."
tri03346,NCT04363853,FALSE,2021-11-09T10:09:04Z,NA,NA,NA,NA
tri03347,NCT04364737,FALSE,2021-10-06T07:30:59Z,NA,NA,NA,NA
tri03348,NCT04364763,FALSE,2021-11-09T10:12:42Z,NA,NA,NA,NA
tri03358,NCT04369742,FALSE,2021-09-15T07:34:14Z,NA,NA,NA,Suspended which does not mean withdrawn prior to enrolling any patients (so should still report)
tri03359,NCT04370834,FALSE,2021-09-22T03:48:20Z,NA,NA,NA,Basically withdrawn (only had 1 person enrolled) but they have results for that 1 person on the registry.
tri03361,NCT04371393,FALSE,2021-09-28T11:05:28Z,NA,NA,NA,"Press release announcing trial: https://investorsmedia.mesoblast.com/static-files/12fa62d6-49e1-4b1d-8fb7-0c3e184602ab\n\nOther results press releases:\nhttps://investorsmedia.mesoblast.com/static-files/f1092b15-6294-4b65-afc7-217f364a17ba\nhttps://investorsmedia.mesoblast.com/static-files/876a2e51-6238-4172-9504-fa246f303c1c\n\nTrial happened, was stopped early for futility but definitely had results. No publications though."
tri03368,NCT04373707,FALSE,2021-11-04T04:00:49Z,NA,NA,NA,NA
tri03369,NCT04373733,FALSE,2021-10-30T14:00:25Z,NA,NA,NA,NA
tri03371,NCT04375397,FALSE,2021-10-27T07:11:10Z,NA,NA,NA,NA
tri03378,NCT04377620,FALSE,2021-10-24T07:10:19Z,NA,NA,NA,NA
tri03381,NCT04382586,FALSE,2021-10-08T11:56:04Z,NA,NA,NA,NA
tri03382,NCT04382651,FALSE,2021-09-22T02:36:05Z,NA,NA,NA,NA
tri03390,NCT04386616,FALSE,2021-10-01T04:21:36Z,NA,NA,NA,EUCTR completion date matched SCD on CT.gov\n\nNot a result so keeping out of &quot;Other&quot; but news article about how it looks like this trial was probably negative since both drugs got dropped from the pipeline: https://www.biospace.com/article/roche-culls-two-covid-19-studies-during-first-quarter/
tri03392,NCT04387760,FALSE,2021-10-19T10:16:09Z,NA,NA,NA,NA
tri03396,NCT04389710,FALSE,2021-09-20T23:56:06Z,NA,NA,NA,NA
tri03405,NCT04394117,FALSE,2021-11-09T10:19:00Z,NA,NA,NA,NA
tri03412,NCT04397718,FALSE,2021-11-06T10:13:00Z,NA,NA,NA,NA
tri03416,NCT04399967,FALSE,2021-10-01T04:35:01Z,NA,NA,NA,NA
tri03424,NCT04405739,FALSE,2021-11-02T05:04:16Z,NA,NA,NA,NA
tri03425,NCT04405908,FALSE,2021-09-21T03:21:17Z,NA,NA,NA,NA
tri03435,NCT04409925,FALSE,2021-10-22T10:06:38Z,NA,NA,NA,Safety and feasibility study
tri03442,NCT04412330,FALSE,2021-09-23T09:41:10Z,NA,NA,NA,Rehab and just safety
tri03456,NCT04421508,FALSE,2021-09-19T14:45:40Z,NA,NA,NA,NA
tri03482,NCT04432766,FALSE,2021-09-20T11:46:02Z,NA,NA,NA,Withdrawn (strategic decision)
tri03484,NCT04432805,FALSE,2021-10-18T14:07:34Z,NA,NA,NA,NA
tri03513,NCT04435275,FALSE,2021-09-30T16:35:48Z,NA,NA,NA,NA
tri03519,NCT04435587,FALSE,2021-11-09T10:23:17Z,NA,NA,NA,NA
tri03532,NCT04437823,FALSE,2021-10-18T04:25:55Z,NA,NA,NA,NA
tri03540,NCT04438694,FALSE,2021-10-18T04:22:15Z,NA,NA,NA,NA
tri03553,NCT04440007,FALSE,2021-10-28T08:50:13Z,NA,NA,NA,NA
tri03570,NCT04442191,FALSE,2021-10-18T04:19:51Z,NA,NA,NA,NA
tri03573,NCT04442230,FALSE,2021-11-01T21:22:14Z,NA,NA,NA,NA
tri03585,NCT04443673,FALSE,2021-09-23T11:52:33Z,NA,NA,NA,NA
tri03590,NCT04443868,FALSE,2021-10-14T03:51:19Z,NA,NA,NA,NA
tri03599,NCT04444596,FALSE,2021-10-01T08:22:42Z,NA,NA,NA,NA
tri03610,NCT04445246,FALSE,2021-10-14T05:11:58Z,NA,NA,NA,NA
tri03618,NCT04445389,FALSE,2021-10-01T08:24:34Z,NA,NA,NA,Phase 1 vaccine safety
tri03638,NCT04446377,FALSE,2021-10-01T08:30:05Z,NA,NA,NA,NA
tri03650,NCT04448119,FALSE,2021-10-01T08:36:38Z,NA,NA,NA,NA
tri03674,ISRCTN54917435,FALSE,2021-10-30T12:53:55Z,NA,NA,NA,NA
tri03678,ISRCTN86534580,FALSE,2021-10-07T03:24:32Z,NA,NA,NA,I double-checked the PRINCIPLE website for results as well which is how I found the Colchicine preprint. Labeled as &quot;TRN search&quot;.
tri03682,ChiCTR2000034164,FALSE,2021-09-26T12:36:46Z,NA,NA,NA,NA
tri03687,EUCTR2020-001777-71,FALSE,2021-09-15T05:31:16Z,NA,NA,NA,The results posted for this trial confirm it did not recruit any patients.\nhttps://www.clinicaltrialsregister.eu/ctr-search/trial/2020-001777-71/results
tri03718,NL8538,FALSE,2021-10-18T11:04:21Z,NA,NA,NA,NA
tri03726,NL8633,FALSE,2021-10-26T12:12:26Z,NA,NA,NA,NA
tri03730,NL8490,FALSE,2021-10-18T11:12:13Z,NA,NA,NA,NA
tri03871,EUCTR2020-001325-31,FALSE,2021-09-29T03:42:35Z,NA,NA,NA,This looks at a chemical to help with imaging and whether it works.
tri03914,ACTRN12620000787987,FALSE,2021-09-18T02:41:19Z,NA,NA,NA,NA
tri03937,ACTRN12620000811909,FALSE,2021-09-18T02:41:06Z,NA,NA,NA,NA
tri03979,EUCTR2020-002038-33,FALSE,2021-09-26T12:55:02Z,NA,NA,NA,NA
tri03983,ACTRN12620000816954,FALSE,2021-09-21T01:51:45Z,NA,NA,NA,NA
tri03997,ACTRN12620000876998,FALSE,2021-09-23T02:35:25Z,NA,NA,NA,NA
tri04003,JPRN-JapicCTI-205416,FALSE,2021-09-23T14:31:21Z,NA,NA,NA,Primary outcome is safety
tri04068,ISRCTN57085639,FALSE,2021-11-04T04:57:26Z,NA,NA,NA,NA
tri04112,ACTRN12620001048976,FALSE,2021-10-12T03:01:01Z,NA,NA,NA,NA
tri04115,ISRCTN14602359,FALSE,2021-10-01T13:49:15Z,NA,NA,NA,NA
tri04125,ISRCTN13177364,FALSE,2021-10-07T03:46:27Z,NA,NA,NA,NA
tri04173,ChiCTR2000036871,FALSE,2021-10-26T04:54:26Z,NA,NA,NA,NA
tri04202,EUCTR2020-001782-37,FALSE,2021-10-06T07:55:47Z,NA,NA,NA,NA
tri04213,EUCTR2020-002472-12,FALSE,2021-09-27T14:03:01Z,NA,NA,NA,NA
tri04227,ACTRN12620001249943,FALSE,2021-10-20T07:12:02Z,NA,NA,NA,Phase 1 safety outcomes
tri04229,ISRCTN12792822,FALSE,2021-11-08T08:03:04Z,NA,NA,NA,NA
tri04272,DRKS00022484,FALSE,2021-09-19T04:38:08Z,NA,NA,NA,NA
tri04320,DRKS00023500,FALSE,2021-09-21T03:11:39Z,NA,NA,NA,NA
tri04349,DRKS00023091,FALSE,2021-09-20T02:40:04Z,NA,NA,NA,NA
tri04415,PACTR202010519682638,FALSE,2021-10-28T01:30:14Z,NA,NA,NA,NA
tri04417,PACTR202007606032743,FALSE,2021-09-20T11:15:11Z,NA,NA,NA,Other is protocol to the metatrial this is part of - they state that this trial is registered individually
tri04419,PACTR202006760881890,FALSE,2021-09-20T02:25:38Z,NA,NA,NA,NA
tri04420,PACTR202006883882711,FALSE,2021-10-28T01:22:11Z,NA,NA,NA,NA
tri04422,PACTR202007611764617,FALSE,2021-09-21T01:55:44Z,NA,NA,NA,NA
tri04424,PACTR202008485004797,FALSE,2021-10-07T07:55:54Z,NA,NA,NA,NA
tri04426,PACTR202009769021840,FALSE,2021-09-24T14:28:39Z,NA,NA,NA,NA
tri04428,PACTR202010537777617,FALSE,2021-10-25T01:06:57Z,NA,NA,NA,NA
tri04429,PACTR202009483194545,FALSE,2021-10-07T07:56:59Z,NA,NA,NA,NA
tri04431,PACTR202010690466874,FALSE,2021-10-27T11:46:58Z,NA,NA,NA,NA
tri04433,PACTR202010472402152,FALSE,2021-10-18T11:21:36Z,NA,NA,NA,NA
tri04445,RPCEC00000340,FALSE,2021-10-30T13:16:54Z,NA,NA,NA,Phase 1 safety outcomes
tri04449,RPCEC00000345,FALSE,2021-10-26T12:43:02Z,NA,NA,NA,Phase 1 safety outcomes
tri04450,RPCEC00000346,FALSE,2021-10-26T12:42:15Z,NA,NA,NA,Phase 1 safety outcomes
tri04465,PER-034-20,FALSE,2021-10-18T11:01:35Z,NA,NA,NA,NA
tri04506,CTRI/2020/05/025214,FALSE,2021-09-21T04:32:45Z,NA,NA,NA,NA
tri04563,CTRI/2020/05/025369,FALSE,2021-09-21T02:52:25Z,NA,NA,NA,NA
tri04570,CTRI/2020/05/025429,FALSE,2021-10-22T10:50:37Z,NA,NA,NA,NA
tri04612,CTRI/2020/06/025664,FALSE,2021-09-21T03:57:22Z,NA,NA,NA,NA
tri04626,CTRI/2020/06/025766,FALSE,2021-10-31T08:38:36Z,NA,NA,NA,NA
tri04628,CTRI/2020/06/025768,FALSE,2021-09-30T07:55:43Z,NA,NA,NA,NA
tri04641,CTRI/2020/06/025803,FALSE,2021-09-30T07:34:44Z,NA,NA,NA,related (other)? https://pubmed.ncbi.nlm.nih.gov/34363351/
tri04643,CTRI/2020/06/025849,FALSE,2021-09-21T02:45:06Z,NA,NA,NA,NA
tri04647,CTRI/2020/06/025844,FALSE,2021-09-21T02:41:51Z,NA,NA,NA,NA
tri04659,CTRI/2020/06/025957,FALSE,2021-09-21T04:39:20Z,NA,NA,NA,NA
tri04818,CTRI/2020/07/026793,FALSE,2021-10-13T02:16:27Z,NA,NA,NA,there is a very short summary of results in the registry but like 6 sentences long..?
tri04829,CTRI/2020/07/026835,FALSE,2021-10-15T17:45:21Z,NA,NA,NA,NA
tri04860,CTRI/2020/08/027032,FALSE,2021-09-21T02:37:17Z,NA,NA,NA,NA
tri04912,CTRI/2020/08/027224,FALSE,2021-10-14T07:32:35Z,NA,NA,NA,NA
tri04913,CTRI/2020/08/027225,FALSE,2021-09-21T02:28:44Z,NA,NA,NA,NA
tri04931,CTRI/2020/08/027286,FALSE,2021-10-13T02:30:03Z,NA,NA,NA,NA
tri04991,CTRI/2020/09/027687,FALSE,2021-09-21T02:21:52Z,NA,NA,NA,NA
tri05017,CTRI/2020/09/027914,FALSE,2021-10-05T06:49:34Z,NA,NA,NA,Short results paragraph in the registry but does not include enough detail to count.
tri05043,CTRI/2020/09/028131,FALSE,2021-10-01T12:06:11Z,NA,NA,NA,NA
tri05076,CTRI/2020/10/028333,FALSE,2021-10-22T05:03:05Z,NA,NA,NA,NA
tri05083,CTRI/2020/10/028364,FALSE,2021-10-22T10:16:19Z,NA,NA,NA,NA
tri05116,CTRI/2020/10/028568,FALSE,2021-10-15T17:50:38Z,NA,NA,NA,NA
tri05118,CTRI/2020/10/028537,FALSE,2021-10-14T07:24:52Z,NA,NA,NA,NA
tri05143,CTRI/2020/11/028811,FALSE,2021-09-22T03:00:16Z,NA,NA,NA,Rehab
tri05153,CTRI/2020/11/028903,FALSE,2021-10-14T07:24:03Z,NA,NA,NA,NA
